product_id,marketplace_id,product_title,title_desc,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_name,seller_url
B004BF4IIU,2,Uni-Ball 0.5 2B Nano Dia Leads,,8.99,,Uni-ball,,,,0.64 oz,,,https://www.amazon.com/dp/B004BF4IIU,https://m.media-amazon.com/images/I/31oZCRpo-hL.jpg,,
B004BF7PLW,2,uni-ball 0.5 HB Nano Dia Leads,,12.60,,Mitsubishi Pencil Co U.k. Ltd,110700000_SML,,4.17 x 0.39 x 0.31,0.352 oz,1,5.0 out of 5 stars,https://www.amazon.com/dp/B004BF7PLW,https://m.media-amazon.com/images/I/51PutqgUqHL.jpg,Pilotfish,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2RW73PB81B06P&asin=B004BF7PLW&ref_=dp_merchant_link
B004CFFKCM,2,Uni-Ball Pin 02-200 0.2mm Black Marker Pen,,10.60,,Uniball,,,,0.01 oz,,,https://www.amazon.com/dp/B004CFFKCM,https://m.media-amazon.com/images/I/01OXwErI8tL.jpg,Pilotfish,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2RW73PB81B06P&asin=B004CFFKCM&ref_=dp_merchant_link
B004E2IPKW,2,uni-ball Products - uni-ball - Refill for uni-ball Gel IMPACT RT Roller Ball Pens,Bold,6.17,,uni-ball Products,uni-ball Products-65873PP,,0.3 x 2.1 x 7.6,0.48 oz,3,5.0 out of 5 stars,https://www.amazon.com/dp/B004E2IPKW,https://m.media-amazon.com/images/I/717SD-bi7mL.jpg,Smart Toners,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NZR5PY384PKK&asin=B004E2IPKW&ref_=dp_merchant_link
B004E2MR6U,2,uni-ball Products - uni-ball - Refill for uni-ball Vision Elite Roller Ball,Bold,Page 1 of 1  ,,uni-ball Products,61233PP,,0.6 x 2.1 x 7.5,0.01 oz,,,https://www.amazon.com/dp/B004E2MR6U,https://m.media-amazon.com/images/I/31jGHX9dw3L.jpg,,
B004E2KFAU,2,uni-ball Products - uni-ball - Refill for uni-ball Gel IMPACT RT Roller Ball Pens,Bold,7.57,,uni-ball Products,SG_B004E2KFAU_US,,0.3 x 2.1 x 7.6,0.48 oz,9,4.3 out of 5 stars,https://www.amazon.com/dp/B004E2KFAU,https://m.media-amazon.com/images/I/41tUCZYNjxL.jpg,Advantage Gifts,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2QXSQP7BL8J8Z&asin=B004E2KFAU&ref_=dp_merchant_link
B004E2RM9C,2,uni-ball Products - uni-ball - Refill for uni-ball Vision Elite Roller Ball,Bold,7.98,,uni-ball Products,uni-ball Products-61234PP,,0.6 x 2.1 x 7.5,0.64 oz,1,2.0 out of 5 stars,https://www.amazon.com/dp/B004E2RM9C,https://m.media-amazon.com/images/I/61wdVyt5QqL.jpg,Smart Toners,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NZR5PY384PKK&asin=B004E2RM9C&ref_=dp_merchant_link
B004E2TQTQ,2,uni-ball Products - uni-ball - Refill for uni-ball Power Tank RT Ballpoint,Bold,8.45,,SANFORD,uni-ball Products-42082PP,,0.3 x 2.1 x 7.6,1 lbs,2,5.0 out of 5 stars,https://www.amazon.com/dp/B004E2TQTQ,https://m.media-amazon.com/images/I/31MwydB-FTL.jpg,Taber',/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3KQNILPU706DK&asin=B004E2TQTQ&ref_=dp_merchant_link
B004E2OX4O,2,Uni Ball 70207pp Black Ub207 Gel Refill 2 Count,,3.39,,SANFORD CORPORATION,SAN-70207PP,,7.6 x 2.1 x 0.4,1.6 oz,119,4.3 out of 5 stars,https://www.amazon.com/dp/B004E2OX4O,https://m.media-amazon.com/images/I/51w3FnLZwRL.jpg,,
B004E3HSDG,2,uni-ball Signo 207™ Retractable Gel Pen,,7.16,,uni-ball,SAN33953,,0.38 x 0.63 x 5.38,0.48 oz,,,https://www.amazon.com/dp/B004E3HSDG,https://m.media-amazon.com/images/I/31YUk4qhckL.jpg,Taber',/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3KQNILPU706DK&asin=B004E3HSDG&ref_=dp_merchant_link
B004I2HLQC,2,uni-ball 207 Medium Needle Point Pens,Purple (1754846),Page 1 of 1  ,,Uni-ball,1754846,,5.8 x 1.1 x 3,4.3 oz,3,2.5 out of 5 stars,https://www.amazon.com/dp/B004I2HLQC,https://m.media-amazon.com/images/I/41+c0giw7KL.jpg,,
