product_id,marketplace_id,product_title,title_desc,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_name,seller_url
B0CLD1MFJ8,2,Roses Blue Stripes Laptop Shoulder Bag for Men Women Slim Briefcase Messenger Bag Waterproof 15.6 Inch Laptop Bag Carrying Case Fit 14-15.6 Inch Notebook Computer Tablet,, ,,,,,,,,,https://www.amazon.com/Shoulder-Briefcase-Messenger-Waterproof-Carrying/dp/B0CLD1MFJ8/,https://m.media-amazon.com/images/I/61IUZ0LkK8L.jpg,AXXJH,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A344ROY38RTX6D&asin=B0CLD1MFJ8&ref_=dp_merchant_link
B0CLCZHN8W,2,Christmas Tree With Snowflake Laptop Bag for Women Men Waterproof Laptop Shoulder Bag Business Briefcase 15.6 Inch Computer Messenger Bag Carrying Case Fit 14-15.6 Inch Notebook Computer Tablet,,22.99,,,,,,,,,https://www.amazon.com/Christmas-Snowflake-Waterproof-Briefcase-Messenger/dp/B0CLCZHN8W/,https://m.media-amazon.com/images/I/61K-640U5LL.jpg,AXXJH,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A344ROY38RTX6D&asin=B0CLCZHN8W&ref_=dp_merchant_link
B0CKV8T1Q9,2,Laptop Case Colorful Glass Drink Sunset Printed Laptop Sleeve Laptop Bag Shockproof Protective Notebook Case 10 inch,,13.99,,dfgdfhfgjdrfgs,1,,11.81 x 9.06 x 0.59,3.36 oz,,,https://www.amazon.com/Colorful-Printed-Shockproof-Protective-Notebook/dp/B0CKV8T1Q9/,https://m.media-amazon.com/images/I/61CAbnoZsGL.jpg,enjinbaihuodian,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AQRV32SZGVA0I&asin=B0CKV8T1Q9&ref_=dp_merchant_link
B0CKV7RPKL,2,Laptop Case Tropical Pineapple Printed Laptop Sleeve Laptop Bag Shockproof Protective Notebook Case 12 inch,,14.99,,dfgdfhfgjdrfgs,1,,12.99 x 9.84 x 0.59,4 oz,,,https://www.amazon.com/Tropical-Pineapple-Shockproof-Protective-Notebook/dp/B0CKV7RPKL/,https://m.media-amazon.com/images/I/71Voh04vb7L.jpg,enjinbaihuodian,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AQRV32SZGVA0I&asin=B0CKV7RPKL&ref_=dp_merchant_link
B0CLD1LKSN,2,Tropical Summer Pineapples Laptop Shoulder Bag for Men Women Slim Briefcase Messenger Bag Waterproof 14 Inch 15 Inch Laptop Bag Carrying Case Fit 14-15.6 Inch Notebook Computer Tablet,, ,,,,,,,,,https://www.amazon.com/Tropical-Pineapples-Briefcase-Messenger-Waterproof/dp/B0CLD1LKSN/,https://m.media-amazon.com/images/I/61gxg5oAcaL.jpg,AXXJH,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A344ROY38RTX6D&asin=B0CLD1LKSN&ref_=dp_merchant_link
B0CLNTLH4Q,2,Soccer Sports Laptop Computer Bag Waterproof Shoulder Messenger Bag 13-15 inch Durable Laptop Tote Bag with Shoulder Strap Handle Lightweight Crossbody Briefcase,, ,,,,,,,,,https://www.amazon.com/Waterproof-Messenger-Lightweight-Crossbody-Briefcase/dp/B0CLNTLH4Q/,https://m.media-amazon.com/images/I/51vjYsMa53L.jpg,Axfcmj,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1ASV5RKAOUD4C&asin=B0CLNTLH4Q&ref_=dp_merchant_link
B0CLNX9HM7,2,Rose Laptop Computer Bag Waterproof Shoulder Messenger Bag 13-15 inch Durable Laptop Tote Bag with Shoulder Strap Handle Lightweight Crossbody Briefcase,,22.99,,,,,,,,,https://www.amazon.com/Waterproof-Messenger-Lightweight-Crossbody-Briefcase/dp/B0CLNX9HM7/,https://m.media-amazon.com/images/I/61b9lPk7X2L.jpg,Axfcmj,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1ASV5RKAOUD4C&asin=B0CLNX9HM7&ref_=dp_merchant_link
B0CL6M1Q3X,2,"WODBAO Laptop Case for HP Ghost x360 2 in 1 Laptop 14-efXXXX/HP Spectre x360 14-eaXXXX Series 14"" Laptop Holster with PU Leather Folio to Protect Hard Shell (Dark Gray)",,58.00,,WODBAO,HP Spectre x360 14-EF,,11.75 x 8.67 x 0.67,13.6 oz,,,https://www.amazon.com/WODBAO-HP-x360-14-efXXXX-Spectre/dp/B0CL6M1Q3X/,https://m.media-amazon.com/images/I/711pPjRhSkL.jpg,WODBAO,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1HX79PUOWM5GV&asin=B0CL6M1Q3X&ref_=dp_merchant_link
B0CLHWZTMG,2,Eagle American Flag Camo cool Travel Laptop Backpack for Women Men 15.6 Inch Slim Durable Laptops Backpack Computer Bag Gifts,,28.99,,FUGECXZ,,,,,,,https://www.amazon.com/American-Backpack-Durable-Laptops-Computer/dp/B0CLHWZTMG/,https://m.media-amazon.com/images/I/71-HrhxA7PL.jpg,FUGECXZ,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1YUSHCECP31OU&asin=B0CLHWZTMG&ref_=dp_merchant_link
B0CKVSBXF8,2,sunflower Laptop Bag for Women Men Laptop Shoulder Bag Laptop Briefcase Laptop Carrying Case,,26.99,,,,,,,,,https://www.amazon.com/sunflower-Laptop-Shoulder-Briefcase-Carrying/dp/B0CKVWHWW1/,https://m.media-amazon.com/images/I/71GdCrAKi0L.jpg,,
B0CLNVDDZY,2,Fruits Apples Laptop Computer Bag Waterproof Shoulder Messenger Bag 13-15 inch Durable Laptop Tote Bag with Shoulder Strap Handle Lightweight Crossbody Briefcase,,22.99,,,,,,,,,https://www.amazon.com/Waterproof-Messenger-Lightweight-Crossbody-Briefcase/dp/B0CLNVDDZY/,https://m.media-amazon.com/images/I/61uuob+HBrL.jpg,Axfcmj,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1ASV5RKAOUD4C&asin=B0CLNVDDZY&ref_=dp_merchant_link
B0CKT45MQF,2,Galaxy Energy Laptop Shoulder Bag Waterproof Portable Laptop Case Sleeve Crossbody Messenger Briefcase W/Strap Handle,,27.99,,,,,,,,,https://www.amazon.com/Shoulder-Waterproof-Crossbody-Messenger-Briefcase/dp/B0CKT5T55C/,https://m.media-amazon.com/images/I/71yFAb6-F4L.jpg,,
B0CL9VHMWM,2,Watercolor Giraffe Laptop Case Sleeve Bag 12inch Durable Shockproof Protective Computer Carrying Cover Briefcase,,18.59,,No,Laptop Case Sleeve,,13.78 x 10.43 x 0.28,6.6 oz,,,https://www.amazon.com/Watercolor-Laptop-Case-Sleeve-Shockproof/dp/B0CL9VHMWM/,https://m.media-amazon.com/images/I/71ZST3ArroL.jpg,EINKI,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1FLU9SFEG4EH&asin=B0CL9VHMWM&ref_=dp_merchant_link
B0CLJ8W2FL,2,FUGECXZ Occult cat ouija board Mysterious golden black Travel Laptop Backpack for Women Men 15.6 Inch Slim Durable Laptops Backpack Computer Bag Gifts,,28.99,,FUGECXZ,,,,,,,https://www.amazon.com/FUGECXZ-Mysterious-Backpack-Durable-Computer/dp/B0CLJ8W2FL/,https://m.media-amazon.com/images/I/71qBNGTw27L.jpg,FUGECXZ,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1YUSHCECP31OU&asin=B0CLJ8W2FL&ref_=dp_merchant_link
B0CL9TG81D,2,atgzfdr Kuroko's Anime Basketball Backpack Laptop Daypack Leisure Travel Backpack 15.7 inch Adjustable Shoulder Strap Hiking Knapsack,,30.99,,atgzfdr,,,15.74 x 11.4 x 7.8,,,,https://www.amazon.com/atgzfdr-Basketball-Backpack-Adjustable-Shoulder/dp/B0CL9TG81D/,https://m.media-amazon.com/images/I/61esFUt4HsL.jpg,Helmtag,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2YUFOTYUVPIA6&asin=B0CL9TG81D&ref_=dp_merchant_link
B0CLNRHD6C,2,Ethnic Lady Laptop Computer Bag Waterproof Shoulder Messenger Bag 13-15 inch Durable Laptop Tote Bag with Shoulder Strap Handle Lightweight Crossbody Briefcase,, ,,,,,,,,,https://www.amazon.com/Waterproof-Messenger-Lightweight-Crossbody-Briefcase/dp/B0CLNRHD6C/,https://m.media-amazon.com/images/I/61BNmb27N9L.jpg,Axfcmj,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1ASV5RKAOUD4C&asin=B0CLNRHD6C&ref_=dp_merchant_link
B0CLNRXRB2,2,Christmas Penguin Polka Dots Laptop Computer Bag Waterproof Shoulder Messenger Bag 13-15 inch Durable Laptop Tote Bag with Shoulder Strap Handle Lightweight Crossbody Briefcase,, ,,,,,,,,,https://www.amazon.com/Christmas-Waterproof-Messenger-Lightweight-Crossbody/dp/B0CLNRXRB2/,https://m.media-amazon.com/images/I/61rjqrJ7XBL.jpg,Axfcmj,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1ASV5RKAOUD4C&asin=B0CLNRXRB2&ref_=dp_merchant_link
B0CM6NY14V,2,Amusement Ride Laptop Shoulder Bag Waterproof Portable Laptop Case Sleeve With Strap Messenger Briefcase For Women Men,,27.99,,,,,,,,,https://www.amazon.com/Amusement-Shoulder-Waterproof-Messenger-Briefcase/dp/B0CM6N7CHM/,https://m.media-amazon.com/images/I/71JEIwsmUAL.jpg,,
B0CM6QWYXP,2,Americana Flag Deer Laptop Shoulder Bag Waterproof Portable Laptop Case Sleeve With Strap Messenger Briefcase For Women Men,,27.99,,,,,,,,,https://www.amazon.com/Americana-Shoulder-Waterproof-Messenger-Briefcase/dp/B0CM6NY67S/,https://m.media-amazon.com/images/I/71pAuQ7O+iL.jpg,,
B0CM3QDNZ2,2,Mouse Laptop Shoulder Bag Waterproof Portable Laptop Case Sleeve With Strap Messenger Briefcase For Women Men,,27.99,,,,,,,,,https://www.amazon.com/Shoulder-Waterproof-Portable-Messenger-Briefcase/dp/B0CM3QQQ8M/,https://m.media-amazon.com/images/I/61B9KdBiU0L.jpg,,
B0CM3PZY1V,2,Colored Shells Laptop Shoulder Bag Waterproof Portable Laptop Case Sleeve With Strap Messenger Briefcase For Women Men,,27.99,,,,,,,,,https://www.amazon.com/Shoulder-Waterproof-Portable-Messenger-Briefcase/dp/B0CM3Q6YCQ/,https://m.media-amazon.com/images/I/71cleZcd55L.jpg,,
B0CLBHPLBH,2,Uonlytech PC Messenger computer bag laptop cases laptop handbag laptop purse computer tablet laptop shoulder bag computer bags for laptops laptop bagpack travel polyester tote bag light,,Page 1 of 1  ,,,,,,,,,https://www.amazon.com/Uonlytech-Messenger-computer-shoulder-polyester/dp/B0CLBHPLBH/,https://m.media-amazon.com/images/I/61GgVjRbFIL.jpg,,
B0CM3M9JGN,2,Merry Christmas Too Laptop Shoulder Bag Waterproof Portable Laptop Case Sleeve With Strap Messenger Briefcase For Women Men,,27.99,,,,,,,,,https://www.amazon.com/Christmas-Shoulder-Waterproof-Messenger-Briefcase/dp/B0CM3NWWHW/,https://m.media-amazon.com/images/I/71DEK4DcBsL.jpg,,
B0CKT8CMQF,2,Gomesmonty Laptop Bag 15.6 Inch Laptop Briefcase Bag Water Repellent Computer Case Durable Tablet Sleeve for Business/College/Women/Men，Marshall Islands Patterns 8,17inch,17.99,,Gomesmonty,BZ13,,16.3 x 0.8 x 12.9,8.2 oz,,,https://www.amazon.com/Gomesmonty-Briefcase-Repellent-Computer-Men%EF%BC%8CMarshall/dp/B0CKT8CMQF/,https://m.media-amazon.com/images/I/71vo+kq7D7L.jpg,fankun1,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2PAXW0FLBNSRE&asin=B0CKT8CMQF&ref_=dp_merchant_link
B0CKT13WRN,2,Gomesmonty Laptop Bag Work Tote Laptop Computer Bag Waterproof Business Office Professional Large Capacity Handbag Bag,,17.99,,,,,,,,,https://www.amazon.com/Gomesmonty-Computer-Briefcase-Messenger-Case%EF%BC%8CChristmas/dp/B0CKSWX74Z/,https://m.media-amazon.com/images/I/713Vzalma1L.jpg,,
B0CLCJNTW8,2,Cartoon Bobs Coffee Burgers Laptop Case Laptop Inner Bag Handhold Bags Anime Laptop Sleeve Durable Computer Carrying Case Anti-Shock 360 Portable IPAD Case 10 inch Notebook Cover,,9.99,,RuuTe,,,11.81 x 9.06 x 0.59,3.36 oz,,,https://www.amazon.com/Handhold-Computer-Carrying-Anti-Shock-Portable/dp/B0CLCJNTW8/,https://m.media-amazon.com/images/I/71+jvIhTogL.jpg,FuZhouShiCangShanQuLinJiangJieDaoZhangXiaoQiangCha,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=APJN8XCR2BDBH&asin=B0CLCJNTW8&ref_=dp_merchant_link
B0CM6QS7G9,2,American Flag Laptop Shoulder Bag Waterproof Portable Laptop Case Sleeve With Strap Messenger Briefcase For Women Men,,27.99,,,,,,,,,https://www.amazon.com/American-Shoulder-Waterproof-Messenger-Briefcase/dp/B0CM6P7VH6/,https://m.media-amazon.com/images/I/61oTJ-MUb9L.jpg,,
B0CKZMK53P,2,LIGHTAOTAO laptop cases keyboard case lap top case hardshell case laptop covers notebook case Laptop Keyboard Skin Cover leather case cute pro,,24.49,,LIGHTAOTAO,33D02903A6I3VH36YL76N,,12.99 x 9.06 x 0.79,9.1 oz,,,https://www.amazon.com/LIGHTAOTAO-keyboard-hardshell-notebook-Keyboard/dp/B0CKZMK53P/,https://m.media-amazon.com/images/I/51fpHW-sG9L.jpg,Reiden Sp,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AOJV068T83IC6&asin=B0CKZMK53P&ref_=dp_merchant_link
B0CLS25K8C,2,ZERMU Soccer Superstar Miami Lionel Messi 10 Lightweight Bookbag Casual School Backpack for Women Men Kids Teen Boys Girls,,32.99,,ZERMU,,,,,,,https://www.amazon.com/ZERMU-Superstar-Lightweight-Bookbag-Backpack/dp/B0CLS25K8C/,https://m.media-amazon.com/images/I/71pAq7oswwL.jpg,ZERMU,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A34IEYODSWUG7Z&asin=B0CLS25K8C&ref_=dp_merchant_link
B0CLZNGMHW,2,Hamburger Laptop Case,Laptop Sleeve,Page 1 of 1,,Xerial,,,,,,,https://www.amazon.com/Hamburger-Computer-Protective-Briefcase-10in-17in/dp/B0CLZNGMHW/,https://m.media-amazon.com/images/I/610U1LfslPL.jpg,,
B0CLD51Y1Z,2,Happy Mother's Day Flower Laptop Shoulder Bag for Men Women Slim Briefcase Messenger Bag Waterproof 14 Inch 15 Inch Laptop Bag Carrying Case Fit 14-15.6 Inch Notebook Computer Tablet,,22.99,,,,,,,,,https://www.amazon.com/Shoulder-Briefcase-Messenger-Waterproof-Carrying/dp/B0CLD51Y1Z/,https://m.media-amazon.com/images/I/613MSySTbPL.jpg,AXXJH,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A344ROY38RTX6D&asin=B0CLD51Y1Z&ref_=dp_merchant_link
B0CLCQ3GJ4,2,Cartoon The Midnight Gospel Laptop Case Laptop Inner Bag Handhold Bags Anime Laptop Sleeve Durable Computer Carrying Case Anti-Shock 360 Portable IPAD Case 10 inch Notebook Cover,,9.99,,RuuTe,,,11.81 x 9.06 x 0.59,3.36 oz,,,https://www.amazon.com/Midnight-Handhold-Computer-Carrying-Anti-Shock/dp/B0CLCQ3GJ4/,https://m.media-amazon.com/images/I/61FFCm9jQXL.jpg,FuZhouShiCangShanQuLinJiangJieDaoZhangXiaoQiangCha,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=APJN8XCR2BDBH&asin=B0CLCQ3GJ4&ref_=dp_merchant_link
B0CLCRFM9N,2,Cartoon Bobs Coffee Burgers Laptop Case Laptop Inner Bag Handhold Bags Anime Laptop Sleeve Durable Computer Carrying Case Anti-Shock 360 Portable IPAD Case 10 inch Notebook Cover,,9.99,,RuuTe,,,11.81 x 9.06 x 0.59,3.36 oz,,,https://www.amazon.com/Handhold-Computer-Carrying-Anti-Shock-Portable/dp/B0CLCRFM9N/,https://m.media-amazon.com/images/I/61YBpRsiM3L.jpg,FuZhouShiCangShanQuLinJiangJieDaoZhangXiaoQiangCha,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=APJN8XCR2BDBH&asin=B0CLCRFM9N&ref_=dp_merchant_link
B0CKVMCP37,2,FUOYLOO 1PC computer sleeve laptop handbag notebook handbag laptop bag computer bag laptop sleeve case bussiness,,10.91,,,,,,,,,https://www.amazon.com/FUOYLOO-Computer-Sleeve-Laptop-Netbook/dp/B0CKVKKBGJ/,https://m.media-amazon.com/images/I/61SI4je-ZpL.jpg,,
B0CL269GJM,2,RUILIHIAO Casual Laptop Backpack USB Port University Student School Bag Boys Girls Bookbag Travel School Bag (Style 2),,32.99,,,,,6.2 x 11.4 x 17.7,,,,https://www.amazon.com/RUILIHIAO-Backpack-University-Student-Bookbag/dp/B0CL269GJM/,https://m.media-amazon.com/images/I/51ywS4evs6L.jpg,RUILIHIAO,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AKM70TRZI22Y9&asin=B0CL269GJM&ref_=dp_merchant_link
B0CLD52Y6X,2,Cartoon Bobs Coffee Burgers Laptop Case Laptop Inner Bag Handhold Bags Anime Laptop Sleeve Durable Computer Carrying Case Anti-Shock 360 Portable IPAD Case 10 inch Notebook Cover,,9.99,,RuuTe,,,11.81 x 9.06 x 0.59,3.36 oz,,,https://www.amazon.com/Handhold-Computer-Carrying-Anti-Shock-Portable/dp/B0CLD52Y6X/,https://m.media-amazon.com/images/I/71oSbIBB2TL.jpg,FuZhouShiCangShanQuLinJiangJieDaoZhangXiaoQiangCha,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=APJN8XCR2BDBH&asin=B0CLD52Y6X&ref_=dp_merchant_link
B0CLD81TZ7,2,Invader Cartoon Zim Laptop Case Laptop Inner Bag Handhold Bags Anime Laptop Sleeve Durable Computer Carrying Case Anti-Shock 360 Portable IPAD Case 17 inch Notebook Cover,,16.99,,RuuTe,,,16.93 x 12.99 x 0.59,6.2 oz,,,https://www.amazon.com/Handhold-Computer-Carrying-Anti-Shock-Portable/dp/B0CLD81TZ7/,https://m.media-amazon.com/images/I/71WiGciJ8gL.jpg,FuZhouShiCangShanQuLinJiangJieDaoZhangXiaoQiangCha,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=APJN8XCR2BDBH&asin=B0CLD81TZ7&ref_=dp_merchant_link
B0CLRG1TCK,2,Maple Leaf Corgi Dog Laptop Computer Bag Waterproof Shoulder Messenger Bag 13-15 inch Durable Laptop Tote Bag with Shoulder Strap Handle Lightweight Crossbody Briefcase,, ,,,,,,,,,https://www.amazon.com/Waterproof-Messenger-Lightweight-Crossbody-Briefcase/dp/B0CLRG1TCK/,https://m.media-amazon.com/images/I/61WNbjXUbKL.jpg,Axfcmj,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1ASV5RKAOUD4C&asin=B0CLRG1TCK&ref_=dp_merchant_link
B0CLNGFXZC,2,WZCSLM 15.6 Inch Stylish Computer Backpack Teens Bag College School Casual Daypack With USB Port Business (black),,34.99,,,,,6.2 x 11.4 x 17.7,,,,https://www.amazon.com/WZCSLM-Stylish-Computer-Backpack-Business/dp/B0CLNGFXZC/,https://m.media-amazon.com/images/I/518q0WpZNfL.jpg,WZCSLM,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2JX226CRU1WA1&asin=B0CLNGFXZC&ref_=dp_merchant_link
B0CLR4ZYYT,2,Frog Shadow Laptop Computer Bag Waterproof Shoulder Messenger Bag 13-15 inch Durable Laptop Tote Bag with Shoulder Strap Handle Lightweight Crossbody Briefcase,, ,,,,,,,,,https://www.amazon.com/Waterproof-Messenger-Lightweight-Crossbody-Briefcase/dp/B0CLR4ZYYT/,https://m.media-amazon.com/images/I/61ATjxbD4AL.jpg,Axfcmj,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1ASV5RKAOUD4C&asin=B0CLR4ZYYT&ref_=dp_merchant_link
B0CL7N2Q5D,2,Gatuida Laptop Bag Laptop Cases Laptop Purse Notebook Storage Bag Laptop Storage Bag Laptop Pouch Laptop Holder Pouch Laptop Tote Bag Tablet Handbag Denim Computer Sleeve Bag Pro15,,13.79,,Gatuida,0M2D4J2532JYS4I3GGH39009,,12.6 x 9.06 x 0.79,6.6 oz,,,https://www.amazon.com/Gatuida-Notebook-Storage-Handbag-Computer/dp/B0CL7N2Q5D/,https://m.media-amazon.com/images/I/71KgG8ZXvqL.jpg,wushubl,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1ZPX44FNMOO3Y&asin=B0CL7N2Q5D&ref_=dp_merchant_link
B0CKXQFQN7,2,Monstera Leaves Print Laptop Sleeve Shockproof Laptop Case Durable Laptop Bag Computer Cover for Most Computers,,14.56,,IUYTERUQAOSDJ,,,11.81 x 9.06 x 0.59,3.36 oz,,,https://www.amazon.com/Monstera-Shockproof-Durable-Computer-Computers/dp/B0CKXQFQN7/,https://m.media-amazon.com/images/I/61TBggVRDLL.jpg,weibaihuo,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A39E2KX9EP0K50&asin=B0CKXQFQN7&ref_=dp_merchant_link
B08T5LRSSM,2,KEISKEI 11-11.6 Inch Laptop Case,Chromebook Bag with Pouch and Shoulder - Blue,33.99,39.99,KEISKEI,,,9.45 x 12.99 x 2.48,1.38 lbs,"1,040",4.6 out of 5 stars,https://www.amazon.com/KEISKEI-Chromebook-Carrying-Protective-Notebook/dp/B08T5LRSSM/,https://m.media-amazon.com/images/I/81BtoUsVvjL.jpg,KEISKEI,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2DBAAE3BEFUPB&asin=B08T5LRSSM&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CLWYS18V,2,Lenovo Laptop Shoulder Bag,,14.44,,,,,,,"22,743",4.7 out of 5 stars,https://www.amazon.com/Lenovo-15-6-Inch-Water-Repellent-Lightweight-GX40Q17229/dp/B075Y6Y9H5/,https://m.media-amazon.com/images/I/817Da7pNmfL.jpg,,
B0CDBP3MCF,2,NIDOO 17 Inch Laptop Sleeve Case Protective Notebook Carrying Bag for 17.3 Inch Lenovo IdeaPad 3 Gen 7 / Lenovo Legion 5 5i / HP ZBook Fury 17.3 G8 / HP Laptop 17 / Dell G7 17 / Acer Asus,Black,19.99,,NIDOO,,,17.24 x 13.15 x 1.69,15 oz,,,https://www.amazon.com/NIDOO-Protective-Notebook-Carrying-IdeaPad/dp/B0CDBP3MCF/,https://m.media-amazon.com/images/I/91rgHKfs-kL.jpg,NIDOO US,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1V0D00L6QXWB9&asin=B0CDBP3MCF&ref_=dp_merchant_link&isAmazonFulfilled=1
B09Y3J6FGT,2,Laptop Case,Laptop Sleeve,11.99,19.99,Hsmienk,,,15.7 x 11.2 x 1,5.6 oz,799,4.6 out of 5 stars,https://www.amazon.com/Shockproof-Protective-Notebook-Accessory-Briefcase/dp/B09Y3J6FGT/,https://m.media-amazon.com/images/I/718QLlGmJbL.jpg,HsmienkDirect,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2EZJYI9EPVGJT&asin=B09Y3J6FGT&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BXC2QW5B,2,17 inch Laptop Case Sleeve - Slim Protective Shockproof Water-Resistant Laptop Cover with Handle Computer Carrying Bag for HP Envy 17 /Pavilion 17,Dell Lenovo Asus Acer MSI 17.3 Notebook Bag -Purple,17.99,17.99,CaseBuy,ND01D-17-PURPLE,,16.54 x 12.2 x 0.79,10.8 oz,"2,381",4.6 out of 5 stars,https://www.amazon.com/inch-Laptop-Case-Sleeve-Water-Resistant/dp/B0BXC2QW5B/,https://m.media-amazon.com/images/I/81jRQlYOGuL.jpg,CaseBuy,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1LIDGY85TKMI3&asin=B0BXC2QW5B&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C5R6BF6V,2,MOSISO 360 Protective Laptop Sleeve Compatible with MacBook Air/Pro,13-13.3 inch Notebook,21.49,,Mosiso,,,15.27 x 11.3 x 1.93,11.7 oz,28,4.8 out of 5 stars,https://www.amazon.com/MOSISO-Protective-Compatible-Notebook-Flapover/dp/B0C5R6BF6V/,https://m.media-amazon.com/images/I/71FpShAAhtL.jpg,Mosiso,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3G9CCM7NUAREO&asin=B0C5R6BF6V&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C5R74FSR,2,MOSISO Puffy Laptop Sleeve Compatible with MacBook Air/Pro,13-13.3 inch Notebook,21.49,,Mosiso,,,14.57 x 11.06 x 2.17,8.1 oz,33,4.5 out of 5 stars,https://www.amazon.com/MOSISO-Compatible-2023-2021-Polyester-Horizontal/dp/B0C5R74FSR/,https://m.media-amazon.com/images/I/61V2izCoGaL.jpg,Mosiso,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3G9CCM7NUAREO&asin=B0C5R74FSR&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C4TFPHDY,2,ARVOK 15 15.6 16 inch Laptop Sleeve for MacBook Pro 15 inch/MacBook Pro 16 inch Water-Resistant Laptop Case Notebook Computer/Tablet Pouch Cover for HP/Dell/Lenovo/Asus/Acer/Samsung with Extra Bag,,15.99,16.99,ARVOK,,,15.67 x 11.42 x 1.46,0.705 oz,23,4.8 out of 5 stars,https://www.amazon.com/ARVOK-MacBook-Water-Resistant-Notebook-Computer/dp/B0C4TFPHDY/,https://m.media-amazon.com/images/I/71oNmDnTYeL.jpg,Elzo Direct,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AME5KMU2R4SX2&asin=B0C4TFPHDY&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CHW67DSL,2,MOSISO Compatible with MacBook Pro 13 inch Case M2 2023-2016 A2338 M1 A2251 A2289 A2159 A1989 A1708 A1706,Glitter Plastic Hard Case&Keyboard Skin&Screen Film&Webcam Cover&Type C Adapter,14.99,,Mosiso,,,12.28 x 8.58 x 1.02,11.3 oz,,,https://www.amazon.com/MOSISO-Compatible-2023-2016-Keyboard-Transparent/dp/B0CHW67DSL/,https://m.media-amazon.com/images/I/61+hs8ScEZL.jpg,Mosiso,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3G9CCM7NUAREO&asin=B0CHW67DSL&ref_=dp_merchant_link&isAmazonFulfilled=1
